# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 08 2016 at 07:43:55+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.1/1bh_p0.1_dx0.0015625_near/manybhmid_1bh_p0.1_dx0.0015625_near_32x33x41.par"
#
# ADMBASE::METRIC d (admbase-metric)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:gxx 14:gxy 15:gxz 16:gyy 17:gyz 18:gzz
0	0 0 0 0	0 0 0	0	-2 -0.0125 -0.0125	1.46674090133287 0 0 1.46674090133287 0 1.46674090133287
0	0 0 0 0	1 1 1	0	-1.996875 -0.009375 -0.009375	1.46707706666886 0 0 1.46707706666886 0 1.46707706666886
0	0 0 0 0	2 2 2	0	-1.99375 -0.00625 -0.00625	1.46741329378664 0 0 1.46741329378664 0 1.46741329378664
0	0 0 0 0	3 3 3	0	-1.990625 -0.003125 -0.003125	1.46774958112614 0 0 1.46774958112614 0 1.46774958112614
0	0 0 0 0	4 4 4	0	-1.9875 0 0	1.46808592711928 0 0 1.46808592711928 0 1.46808592711928
0	0 0 0 0	5 5 5	0	-1.984375 0.003125 0.003125	1.46842233018995 0 0 1.46842233018995 0 1.46842233018995
0	0 0 0 0	6 6 6	0	-1.98125 0.00625 0.00625	1.46875878875401 0 0 1.46875878875401 0 1.46875878875401
0	0 0 0 0	7 7 7	0	-1.978125 0.009375 0.009375	1.46909530121926 0 0 1.46909530121926 0 1.46909530121926
0	0 0 0 0	8 8 8	0	-1.975 0.0125 0.0125	1.46943186598543 0 0 1.46943186598543 0 1.46943186598543
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
