# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 21 2016 at 09:09:23+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py0.2245/manybhnear_2bh_m1m2_0.47656_py0.2245_40x41x49.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	10 10 0	0	3 0.1 0.06875	0.00522864017045447
0	0	0 0 0	10 10 1	0	3 0.1 0.071875	0.00522864017045447
0	0	0 0 0	10 10 2	0	3 0.1 0.075	-7.76700903860374e-06
0	0	0 0 0	10 10 3	0	3 0.1 0.078125	-6.04291367438305e-06
0	0	0 0 0	10 10 4	0	3 0.1 0.08125	-4.72824529357176e-06
0	0	0 0 0	10 10 5	0	3 0.1 0.084375	-3.75098679236512e-06
0	0	0 0 0	10 10 6	0	3 0.1 0.0875	-3.04728543383103e-06
0	0	0 0 0	10 10 7	0	3 0.1 0.090625	-2.56139649993086e-06
0	0	0 0 0	10 10 8	0	3 0.1 0.09375	-2.24576375999243e-06
0	0	0 0 0	10 10 9	0	3 0.1 0.096875	-2.05998405108238e-06
0	0	0 0 0	10 10 10	0	3 0.1 0.1	-1.97074716236888e-06
0	0	0 0 0	10 10 11	0	3 0.1 0.103125	-1.95054184725773e-06
0	0	0 0 0	10 10 12	0	3 0.1 0.10625	-1.97748253900204e-06
0	0	0 0 0	10 10 13	0	3 0.1 0.109375	-2.03404391509177e-06
0	0	0 0 0	10 10 14	0	3 0.1 0.1125	-2.10675522008437e-06
0	0	0 0 0	10 10 15	0	3 0.1 0.115625	-2.185329343719e-06
0	0	0 0 0	10 10 16	0	3 0.1 0.11875	-2.26225724344643e-06
0	0	0 0 0	10 10 17	0	3 0.1 0.121875	-2.33218920160302e-06
0	0	0 0 0	10 10 18	0	3 0.1 0.125	-2.39147962127415e-06
0	0	0 0 0	10 10 19	0	3 0.1 0.128125	0.00254516244503946
0	0	0 0 0	10 10 20	0	3 0.1 0.13125	0.00254516244503946


