# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 21 2016 at 07:34:58+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py0.2245/manybhnear_2bh_m1m2_0.47656_py0.2245_8x9x13.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	10 10 0	0	3 0.1 0.06875	0.00522824270022864
0	0	0 0 0	10 10 1	0	3 0.1 0.071875	0.00522824270022864
0	0	0 0 0	10 10 2	0	3 0.1 0.075	-7.98997567599564e-06
0	0	0 0 0	10 10 3	0	3 0.1 0.078125	-6.27659412273402e-06
0	0	0 0 0	10 10 4	0	3 0.1 0.08125	-4.97314722071752e-06
0	0	0 0 0	10 10 5	0	3 0.1 0.084375	-4.00760183340201e-06
0	0	0 0 0	10 10 6	0	3 0.1 0.0875	-3.31613110326166e-06
0	0	0 0 0	10 10 7	0	3 0.1 0.090625	-2.84300500162041e-06
0	0	0 0 0	10 10 8	0	3 0.1 0.09375	-2.54066211829995e-06
0	0	0 0 0	10 10 9	0	3 0.1 0.096875	-2.36872774027602e-06
0	0	0 0 0	10 10 10	0	3 0.1 0.1	-2.29389836624207e-06
0	0	0 0 0	10 10 11	0	3 0.1 0.103125	-2.28863310745408e-06
0	0	0 0 0	10 10 12	0	3 0.1 0.10625	-2.33100169184236e-06
0	0	0 0 0	10 10 13	0	3 0.1 0.109375	-2.40353984146992e-06
0	0	0 0 0	10 10 14	0	3 0.1 0.1125	-2.49269044250069e-06
0	0	0 0 0	10 10 15	0	3 0.1 0.115625	-2.58818547494832e-06
0	0	0 0 0	10 10 16	0	3 0.1 0.11875	-2.68246107965747e-06
0	0	0 0 0	10 10 17	0	3 0.1 0.121875	-2.77021218795994e-06
0	0	0 0 0	10 10 18	0	3 0.1 0.125	-2.84783257848212e-06
0	0	0 0 0	10 10 19	0	3 0.1 0.128125	0.00254458679066273
0	0	0 0 0	10 10 20	0	3 0.1 0.13125	0.00254458679066273


