# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 06 2016 at 05:18:04+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_P0.75_NoS/1bh_p0.75_nos/manybhmid_1bh_p0.75_nos_32x33x41.par"
#
# ADMBASE::METRIC d (admbase-metric)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:gxx 14:gxy 15:gxz 16:gyy 17:gyz 18:gzz
0	0 0 0 0	0 0 0	0	-2 -0.0125 -0.0125	1.59360812735422 0 0 1.59360812735422 0 1.59360812735422
0	0 0 0 0	1 1 1	0	-1.996875 -0.009375 -0.009375	1.59402702455301 0 0 1.59402702455301 0 1.59402702455301
0	0 0 0 0	2 2 2	0	-1.99375 -0.00625 -0.00625	1.59444597290943 0 0 1.59444597290943 0 1.59444597290943
0	0 0 0 0	3 3 3	0	-1.990625 -0.003125 -0.003125	1.59486497038117 0 0 1.59486497038117 0 1.59486497038117
0	0 0 0 0	4 4 4	0	-1.9875 0 0	1.59528401491586 0 0 1.59528401491586 0 1.59528401491586
0	0 0 0 0	5 5 5	0	-1.984375 0.003125 0.003125	1.59570310445107 0 0 1.59570310445107 0 1.59570310445107
0	0 0 0 0	6 6 6	0	-1.98125 0.00625 0.00625	1.59612223691426 0 0 1.59612223691426 0 1.59612223691426
0	0 0 0 0	7 7 7	0	-1.978125 0.009375 0.009375	1.5965414102228 0 0 1.5965414102228 0 1.5965414102228
0	0 0 0 0	8 8 8	0	-1.975 0.0125 0.0125	1.59696062228394 0 0 1.59696062228394 0 1.59696062228394
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
