# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 15 2016 at 06:44:22+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.75_convergence/1bh_p0.75_dx0.003125_near_convergence/twopunmid_1bh_p0.75_dx0.003125_near_convergence_60.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	640 0 4	0	0 -0.0125 0	-3.36737236528856e-07
0	0	0 0 0	640 1 4	0	0 -0.009375 0	-3.36737236528856e-07
0	0	0 0 0	640 2 4	0	0 -0.00625 0	2.43358519324936e-07
0	0	0 0 0	640 3 4	0	0 -0.003125 0	7.7933829424788e-07
0	0	0 0 0	640 4 4	0	0 0 0	-1.04726275842017e-06
0	0	0 0 0	640 5 4	0	0 0.003125 0	7.7933829424788e-07
0	0	0 0 0	640 6 4	0	0 0.00625 0	2.43358519324936e-07
0	0	0 0 0	640 7 4	0	0 0.009375 0	-3.36713248651199e-07
0	0	0 0 0	640 8 4	0	0 0.0125 0	-3.36713248651199e-07


